[21May2026 14:40:42.745] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "appleskin-neoforge-mc1.21-3.0.9.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.749] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.755] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "aspectalchemy-neoforge-2.0.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.758] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "baguettelib-1.21.1-NeoForge-2.0.3.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.762] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "balm-neoforge-1.21.1-21.0.58.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.767] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bellsandwhistles-0.4.7-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.772] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "betterdays-1.21.1-3.3.6.3-NEOFORGE.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.776] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BetterF3-11.0.3-NeoForge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.779] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "biolith-neoforge-3.0.11.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.786] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bits_n_bobs-0.0.44.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.792] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BrewinAndChewin-neoforge-4.4.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.796] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "c2me-neoforge-mc1.21.1-0.3.0+alpha.0.93.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.800] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "carryon-neoforge-1.21.1-2.2.4.4.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.804] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CarryOnAeroCompat-1.21.1-1.1.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.810] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cbc_at_Neoforge_1.21.1_0.1.4c.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.816] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cbc_equally_opposite-0.1.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.820] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Chunky-NeoForge-1.4.23.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.825] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CliffTree-3.1.5-1.21.1_backport.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.831] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "climbable_ropes-1.9.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.836] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.840] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cmparallelpipes-neoforge-2.0.2.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.846] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Cocktails-Delight-1.21.1-NeoForge-1.1.7.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.852] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ColdSweat-2.4.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.859] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "coldsweat_aeronautics_compat-0.1.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
